code,term
276972005,Sexually transmitted infectious disease (disorder)
278480000,Syphilitic endocarditis of aortic valve (disorder)
278481001,Quaternary syphilis (disorder)
278707004,Emotional deprivation of child (event)
278709001,Physical child abuse (disorder)
371779005,Physical child abuse (event)
277497008,Gonorrhea contact (finding)
444376008,Exposure to Neisseria gonorrhoeae (event)
277498003,Syphilis contact (finding)
444380003,Exposure to Treponema pallidum (event)
277499006,Complicated donovanosis (disorder)
277500002,Syphilis suspected on epidemiological grounds (disorder)
371397000,Syphilis suspected on epidemiological grounds (situation)
278836005,Remarried (finding)
278837001,Newly wed (finding)
278838006,Released from prison (finding)
278929008,Congenital hepatitis C infection (disorder)
278975000,Hepatitis C non-immune (finding)
278977008,Human immunodeficiency virus status (observable entity)
19030005,Human immunodeficiency virus (organism)
281388009,Human immunodeficiency virus-related sclerosing cholangitis (disorder)
281390005,Human immunodeficiency virus-related gut disease - cause unknown (disorder)
713300006,Disorder of gastrointestinal tract co-occurrent with human immunodeficiency virus infection (disorder)
281635007,Contact of sexually transmissible disorder (finding)
444451006,Exposure to sexually transmissible disorder (event)
281636008,Viral hepatitis contact (finding)
444491009,Exposure to viral hepatitis (event)
281638009,Hepatitis B contact (finding)
444486008,Exposure to Hepatitis B virus (event)
282272009,Gender reassignment patient (finding)
285116001,Gender identity finding (finding)
1321008,Therapeutic abortion procedure (procedure)
386639001,Termination of pregnancy (procedure)
285409006,Medical termination of pregnancy (procedure)
285434006,Insertion of abortifacient suppository (procedure)
285586000,Chlamydia swab (procedure)
40733004,Acquired immunodeficiency syndrome (AIDS) with viral/chlamydial disease NOS (disorder)
286880007,Infectious disease (disorder)
8098009,Sexually transmitted infectious disease (disorder)
286882004,Syphilitic/venereal/spirochetal disease (disorder)
40733004,Other venereal/spirochete disease (disorder)
286883009,Infectious disease (disorder)
87628006,Bacterial infectious disease (disorder)
286884003,Venereal/spirochete disease NOS (disorder)
287955003,Termination of pregnancy operation NOS (procedure)
302375005,Operative termination of pregnancy (procedure)
288041006,Other fetal pregnancy removal operation (procedure)
386639001,Termination of pregnancy (procedure)
288044003,Other fetus removal NOS (procedure)
386639001,Termination of pregnancy (procedure)
288045002,Injection of amnion for termination of pregnancy (procedure)
8619003,Infertile (finding)
289179008,Infertile (finding)
298128008,Perineal wart (disorder)
298129000,Female perineal wart (disorder)
16364000,Excision of penile wart (procedure)
301086002,Syphilitic meningitis (disorder)
301569004,Ability to mobilize using mobility aids (observable entity)
301570003,Able to mobilize using mobility aids (finding)
8098009,Sexually transmitted infectious disease (disorder)
301990003,Gonococcal seminal vesiculitis (disorder)
302180008,Prison record and criminal activity details (observable entity)
302348003,Detained in hospital under Section 48 of the Mental Health Act 1983 (England and Wales) (finding)
469651000000107,Detained in hospital under Section 48 of the Mental Health Act 1983 (England and Wales) (finding)
302380001,Detained in hospital under Section 47 of the Mental Health Act 1983 (England and Wales) (finding)
412411000000101,Detained in hospital under Section 47 of the Mental Health Act 1983 (England and Wales) (finding)
302375005,Operative termination of pregnancy (procedure)
302756003,Eloped (finding)
302812006,Anogenital human papillomavirus infection (disorder)
302813001,Syphilitic acoustic neuritis - quaternary stage (disorder)
61612001,Syphilitic aortic incompetence (disorder)
12001000000103,Complaint procedure under the Mental Health Act 1983 (England and Wales) (procedure)
12011000000101,Investigation of complaint on behalf of a detained patient by Mental Health Act Commissioner (procedure)
12021000000107,Investigation of complaint on behalf of a non-detained patient by Mental Health Act Commissioner (procedure)
58533008,Artificial insemination NEC (procedure)
303714005,Artificial insemination (procedure)
265082003,Endoscopic oocyte recovery NEC (procedure)
303718008,Laparoscopic oocyte recovery (procedure)
303233001,Hepatitis B antigen (substance)
864511000000102,Sexually transmitted infection in-house follow-up (procedure)
868191000000109,Hepatitis C antiviral treatment completed (situation)
868341000000102,Recurrent genital warts (disorder)
305975009,Referral by genitourinary medicine physician (procedure)
306033001,Referral by genitourinary nurse (procedure)
306123006,Referral to genitourinary medicine service (procedure)
872251000000104,History of genital warts (situation)
872271000000108,History of genital herpes (situation)
306282009,Referral to genitourinary physician (procedure)
306325006,Referral to genitourinary nurse (procedure)
700506009,Non-accidental traumatic head injury to child (disorder)
889021000000100,Non-accidental traumatic head injury to child (disorder)
306435004,Discharge by genitourinary medicine physician (procedure)
306500003,Discharge by genitourinary nurse (procedure)
305276001,Admission by genitourinary medicine physician (procedure)
306591007,Discharge from genitourinary medicine service (procedure)
446594000,Infection of pharynx caused by Chlamydia trachomatis (disorder)
877891000000108,Pharyngeal lymphogranuloma venereum (disorder)
447372001,Infection of rectum caused by Chlamydia trachomatis (disorder)
877911000000106,Rectal lymphogranuloma venereum (disorder)
305374000,Admission to genitourinary medicine department (procedure)
305489005,Under care of genitourinary medicine physician (finding)
894621000000106,Human immunodeficiency virus infection monitoring invitation (procedure)
894641000000104,Human immunodeficiency virus infection monitoring telephone invitation (procedure)
894661000000103,Human immunodeficiency virus infection monitoring first telephone invitation (procedure)
305562003,Under care of genitourinary nurse (finding)
894781000000104,Human immunodeficiency virus infection monitoring second telephone invitation (procedure)
894801000000103,Human immunodeficiency virus infection monitoring third telephone invitation (procedure)
702953007,Suspected victim of child neglect (situation)
879111000000100,Suspected victim of child neglect (situation)
305679000,Seen by genitourinary medicine physician (finding)
402913004,Bowenoid papulosis (disorder)
305739003,Seen by genitourinary nurse (finding)
702479006,At high risk of sexually transmitted infection (finding)
881361000000107,At high risk of sexually transmitted infection (finding)
702480009,At low risk of sexually transmitted infection (finding)
881381000000103,At low risk of sexually transmitted infection (finding)
305875008,Seen by pregnancy termination service (finding)
307097008,Cautioned by police (finding)
700255001,Suspected non-accidental injury to child (situation)
883451000000103,Suspected non-accidental injury to child (situation)
700254002,Suspected victim of child sexual abuse (situation)
883471000000107,Suspected victim of child sexual abuse (situation)
307423008,Gonococcal pelvic peritonitis (disorder)
906211000000103,Destruction of fetus (procedure)
906211000000103,Destruction of fetus (procedure)
906211000000103,Destruction of fetus (procedure)
398443000,Herpes simplex nucleic acid assay (procedure)
1030521000000108,Herpes simplex nucleic acid detection assay (observable entity)
906471000000109,Herpes simplex virus type 1 nucleic acid detection assay (procedure)
1029781000000109,Herpes simplex virus type 1 nucleic acid detection assay (observable entity)
398468003,Hepatitis B nucleic acid assay (procedure)
906491000000108,Herpes simplex virus type 2 nucleic acid detection assay (procedure)
1003991000000103,Herpes simplex virus type 2 nucleic acid detection assay (observable entity)
1031571000000101,Hepatitis B nucleic acid detection assay (observable entity)
398513000,Hepatitis C nucleic acid assay (procedure)
1030511000000102,Hepatitis C nucleic acid detection assay (observable entity)
907051000000107,Hepatitis D nucleic acid detection assay (procedure)
999731000000105,Hepatitis D nucleic acid detection assay (observable entity)
906571000000105,Human papilloma virus nucleic acid detection assay (procedure)
907091000000104,Human herpes virus 6 nucleic acid detection assay (procedure)
1029511000000109,Human papilloma virus nucleic acid detection assay (observable entity)
1029701000000104,Human herpes virus 6 nucleic acid detection assay (observable entity)
907111000000109,Human herpes virus 7 nucleic acid detection assay (procedure)
1029711000000102,Human herpes virus 7 nucleic acid detection assay (observable entity)
907171000000104,Human herpes virus 8 nucleic acid detection assay (procedure)
1029721000000108,Human herpes virus 8 nucleic acid detection assay (observable entity)
398452009,Chlamydia trachomatis nucleic acid assay (procedure)
398579006,Human immunodeficiency virus-1 nucleic acid assay (procedure)
998611000000102,Chlamydia trachomatis nucleic acid detection assay (observable entity)
1008351000000102,Human immunodeficiency virus 1 ribonucleic acid detection assay (observable entity)
398378004,Human T cell lymphotropic virus 1 nucleic acid assay (procedure)
1008331000000109,Human T-lymphotropic virus 1 ribonucleic acid detection assay (observable entity)
398614002,Human T-cell lymphotropic virus 2 nucleic acid assay (procedure)
1008311000000101,Human T-lymphotropic virus 2 ribonucleic acid detection assay (observable entity)
907251000000102,Human T-lymphotropic virus nucleic acid detection assay (procedure)
1008291000000102,Human T-lymphotropic virus ribonucleic acid detection assay (observable entity)
907521000000109,Neisseria gonorrhoeae nucleic acid detection assay (procedure)
998651000000103,Neisseria gonorrhoeae nucleic acid detection assay (observable entity)
307733001,Inevitable abortion complete (disorder)
307737000,Inevitable abortion incomplete (disorder)
59363009,Inevitable abortion (disorder)
307740000,Unspecified inevitable abortion complicated by embolism (disorder)
59363009,Inevitable abortion (disorder)
307743003,Inevitable abortion unspecified (disorder)
926851000000108,Human immunodeficiency virus drug resistance test (procedure)
1010871000000101,Human immunodeficiency virus drug resistance test (observable entity)
5211000000103,Therapeutic abortion form status (finding)
309096008,Harvest of reproductive tissue (procedure)
713059005,Young offender (finding)
931861000000102,Young offender (finding)
932981000000105,Human immunodeficiency virus type 1 subtype identification (procedure)
1007761000000101,Human immunodeficiency virus type 1 subtype identification (observable entity)
121912002,Hepatitis B virus deoxyribonucleic acid assay (procedure)
1008441000000106,Hepatitis B deoxyribonucleic acid detection assay (observable entity)
122369008,Herpes simplex virus deoxyribonucleic acid assay (procedure)
1008421000000104,Herpes simplex deoxyribonucleic acid detection assay (observable entity)
118095006,Herpes simplex virus 1 deoxyribonucleic acid assay (procedure)
1008411000000105,Herpes simplex type 1 deoxyribonucleic acid detection assay (observable entity)
118096007,Herpes simplex virus 2 deoxyribonucleic acid assay (procedure)
1008401000000108,Herpes simplex type 2 deoxyribonucleic acid detection assay (observable entity)
934411000000104,Human herpesvirus 6 deoxyribonucleic acid detection assay (procedure)
1008391000000105,Human herpesvirus 6 deoxyribonucleic acid detection assay (observable entity)
934431000000107,Human herpesvirus 7 deoxyribonucleic acid detection assay (procedure)
1008381000000108,Human herpesvirus 7 deoxyribonucleic acid detection assay (observable entity)
934451000000100,Human herpesvirus 8 deoxyribonucleic acid detection assay (procedure)
1008371000000106,Human herpesvirus 8 deoxyribonucleic acid detection assay (observable entity)
934491000000108,Human immunodeficiency virus immunoglobulin G avidity test (procedure)
1007841000000109,Human immunodeficiency virus immunoglobulin G avidity (observable entity)
117748001,Human immunodeficiency virus 1 deoxyribonucleic acid assay (procedure)
1008361000000104,Human immunodeficiency virus 1 provirus deoxyribonucleic acid detection assay (observable entity)
117752001,Human immunodeficiency virus 1 ribonucleic acid assay (procedure)
1008351000000102,Human immunodeficiency virus 1 ribonucleic acid detection assay (observable entity)
118098008,Human T-cell lymphotropic virus 1 deoxyribonucleic acid assay (procedure)
1008341000000100,Human T-lymphotropic virus 1 provirus deoxyribonucleic acid detection assay (observable entity)
934611000000101,Human T-lymphotropic virus 1 ribonucleic acid detection assay (procedure)
1008331000000109,Human T-lymphotropic virus 1 ribonucleic acid detection assay (observable entity)
118099000,Human T-cell lymphotropic virus 2 deoxyribonucleic acid assay (procedure)
1008321000000107,Human T-lymphotropic virus 2 provirus deoxyribonucleic acid detection assay (observable entity)
934651000000102,Human T-lymphotropic virus 2 ribonucleic acid detection assay (procedure)
1008311000000101,Human T-lymphotropic virus 2 ribonucleic acid detection assay (observable entity)
934671000000106,Human T-lymphotropic virus provirus deoxyribonucleic acid detection assay (procedure)
1008301000000103,Human T-lymphotropic virus provirus deoxyribonucleic acid detection assay (observable entity)
934711000000107,Human T-lymphotropic virus ribonucleic acid detection assay (procedure)
1008291000000102,Human T-lymphotropic virus ribonucleic acid detection assay (observable entity)
934771000000102,Human papilloma virus deoxyribonucleic acid detection assay (procedure)
1008271000000101,Human papilloma virus deoxyribonucleic acid detection assay (observable entity)
310052009,Genitourinary medicine service (procedure)
310062002,Pregnancy termination service (qualifier value)
13961000000108,HSA1 form status (finding)
13971000000101,Form A therapeutic abortion form status (finding)
14021000000103,Investigation of complaint by Mental Health Act Commissioner (procedure)
310506006,Reason for termination of pregnancy (observable entity)
310506006,Reason for termination of pregnancy (observable entity)
310507002,Risk to life of pregnant woman greater than if pregnancy terminated (finding)
365565007,Finding of legal affairs and legal constraints (finding)
310506006,Reason for termination of pregnancy (observable entity)
310508007,To prevent grave perm inj to phys/mental health pregn woman (finding)
365565007,Finding of legal affairs and legal constraints (finding)
310506006,Reason for termination of pregnancy (observable entity)
310509004,Pregnancy of less than 24 weeks involving risk of injury for the physical or mental health of the pregnant woman (finding)
365565007,Finding of legal affairs and legal constraints (finding)
310506006,Reason for termination of pregnancy (observable entity)
310510009,Pregnancy of less than 24 weeks involving risk of injury for health of existing child of pregnant woman (finding)
365565007,Finding of legal affairs and legal constraints (finding)
310506006,Reason for termination of pregnancy (observable entity)
310511008,Unborn child at risk from abnorms as to be serious handicap (finding)
365565007,Finding of legal affairs and legal constraints (finding)
310861008,Chlamydia antigen test (procedure)
1031431000000104,Chlamydia antigen test (observable entity)
310862001,Chlamydia antigen by enzyme-linked immunosorbent assay (procedure)
311875008,[V]Family history of physical abuse to sibling (situation)
463621000000100,[V]Family history of physical abuse to sibling (situation)
311876009,[V]Family history of physical abuse to sibling by family member (situation)
480101000000105,[V]Family history of physical abuse to sibling by family member (situation)
311877000,[V]Family history of sexual abuse to sibling (situation)
428431000000103,[V]Family history of sexual abuse to sibling (situation)
311878005,[V]Family history of sexual abuse to sibling by family member (situation)
410111000000109,[V]Family history of sexual abuse to sibling by family member (situation)
311879002,[V]Family history of mental abuse to sibling (situation)
416351000000108,[V]Family history of mental abuse to sibling (situation)
311880004,[V]Family history of mental abuse to sibling by family member (situation)
452921000000106,[V]Family history of mental abuse to sibling by family member (situation)
311881000,[V]Family history of sibling abuse NOS (situation)
452931000000108,[V]Family history of sibling abuse NOS (situation)
311882007,[V]Family history of sibling abuse by family member NOS (situation)
451881000000108,[V]Family history of sibling abuse by family member NOS (situation)
311893009,[V] Bullying of child (situation)
429683003,Bullying of child (finding)
479651000000103,[V] Bullying of child (situation)
311973002,Virus or chlamydia (organism)
312099009,Genitourinary chlamydia infection (disorder)
312155003,Genital infection (disorder)
60605004,Hepatitis E antigen (substance)
312277007,Hepatitis B e antigen (substance)
312462002,Treponema pallidum particle inhibition test (procedure)
991941000000103,Treponema pallidum particle inhibition test (observable entity)
312484002,Human immunodeficiency virus test offered (finding)
312645003,Percutaneous epididymal sperm aspiration (procedure)
312874009,Taking penile swab (procedure)
312934004,Syphilitic chorioretinitis (disorder)
9941009,Congenital syphilitic choroiditis (disorder)
312955002,Tertiary syphilitic chorioretinitis (disorder)
313069005,Counseling for verbal abuse (procedure)
313070006,Counseling for domestic abuse (procedure)
313072003,Counseling for racial abuse (procedure)
313077009,Human immunodeficiency virus counseling (procedure)
313208007,Human immunodeficiency virus prevention education (procedure)
313214000,History of abuse (situation)
313215004,History of physical abuse (situation)
313216003,History of sexual abuse (situation)
313217007,History of emotional abuse (situation)
313218002,Physical abuse (disorder)
418506006,Physical abuse (event)
313219005,Emotional abuse (disorder)
371773006,Emotional abuse (event)
313234004,Hepatitis B antibody present (finding)
240534005,Hand warts (disorder)
313243008,[V]Admission for administration of abortifacient (situation)
313264007,[V]Admission for administration of abortifacient (situation)
439741000000107,Hand wart (disorder)
313351009,Bowen's disease of vulva (disorder)
313398001,Hepatitis antibody test (procedure)
54555005,"Hepatitis B core antibody measurement, immunoglobulin G type (procedure)"
995941000000101,Anti hepatitis B core immunoglobulin G level (observable entity)
313476009,Hepatitis B e antigen test (procedure)
991991000000108,Hepatitis B e antigen test (observable entity)
27494001,Measurement of Human immunodeficiency virus 2 antibody (procedure)
1008811000000107,Human immunodeficiency virus 2 antibody level (observable entity)
313487001,Hepatitis C immunoglobulin G measurement (procedure)
996031000000104,Hepatitis C immunoglobulin G level (observable entity)
88159009,Hepatitis A IgM antibody test (procedure)
313488006,"Hepatitis A virus antibody, immunoglobulin M type (procedure)"
1031141000000104,Hepatitis A immunoglobulin M antibody test (observable entity)
64411004,Hepatitis C antibody measurement (procedure)
313612007,Hepatitis C antibody test (procedure)
1008931000000108,Hepatitis C antibody test (observable entity)
313613002,Hepatitis A antibody test (procedure)
1008921000000106,Hepatitis A antibody test (observable entity)
79172007,Hepatitis Be antibody measurement (procedure)
1014241000000104,Hepatitis B e antibody level (observable entity)
65911000,Hepatitis B surface antibody measurement (procedure)
313644006,Hepatitis B core antigen test (procedure)
991981000000106,Hepatitis B core antigen test (observable entity)
1008791000000106,Hepatitis B surface antigen antibody level (observable entity)
50506008,"Hepatitis B core antibody measurement, immunoglobulin M type (procedure)"
995951000000103,Anti hepatitis B core immunoglobulin M level (observable entity)
28804003,Measurement of Human immunodeficiency virus 1 antibody (procedure)
1008801000000105,Human immunodeficiency virus 1 antibody level (observable entity)
314099008,Hepatitis B screening test (procedure)
1009271000000109,Hepatitis B screening test (observable entity)
314526000,Chlamydia antigen enzyme-linked immunosorbent assay negative (finding)
314527009,Chlamydia antigen enzyme-linked immunosorbent assay positive (finding)
314706002,Hepatitis C antibody test positive (finding)
314707006,Hepatitis C antibody test negative (finding)
314901000,Molluscum contagiosum with eyelid involvement (disorder)
315087006,Chlamydia trachomatis L2 antibody level (procedure)
1023351000000100,Chlamydia trachomatis L2 antibody level (observable entity)
315094009,Chlamydia antibody level (procedure)
1023371000000109,Chlamydia antibody level (observable entity)
315095005,Chlamydia group complement fixation test (procedure)
1031371000000108,Chlamydia group complement fixation test (observable entity)
315096006,Chlamydia pneumoniae immunoglobulin G level (procedure)
1023381000000106,Chlamydia pneumoniae immunoglobulin G level (observable entity)
315097002,Chlamydia pneumoniae immunoglobulin M level (procedure)
1023391000000108,Chlamydia pneumoniae immunoglobulin M level (observable entity)
315098007,Chlamydophila psittaci antibody level (procedure)
1023401000000106,Chlamydia psittaci antibody level (observable entity)
315099004,Chlamydia trachomatis immunoglobulin G level (procedure)
1023411000000108,Chlamydia trachomatis immunoglobulin G level (observable entity)
315100007,Chlamydia trachomatis polymerase chain reaction (finding)
399193003,Polymerase chain reaction for Chlamydia trachomatis (procedure)
1026621000000109,Chlamydia trachomatis polymerase chain reaction (observable entity)
315139003,"Herpes simplex antigen, EIA (finding)"
398501005,"Herpes simplex antigen, enzyme immunoassay (procedure)"
998721000000102,Herpes simplex antigen (enzyme immunoassay) (observable entity)
315118005,Fluorescent treponemal antibody absorption immunoglobulin G level (procedure)
1028971000000100,Fluorescent treponemal antibody absorption immunoglobulin G level (observable entity)
315119002,Fluorescent treponemal antibody absorption immunoglobulin M level (procedure)
1028981000000103,Fluorescent treponemal antibody absorption immunoglobulin M level (observable entity)
315123005,HIV 1 PCR (finding)
399256002,Polymerase chain reaction test for human immunodeficiency virus type 1 (procedure)
1026641000000102,Human immunodeficiency virus 1 polymerase chain reaction (observable entity)
315124004,Human immunodeficiency virus viral load (procedure)
998701000000106,Human immunodeficiency virus viral load (observable entity)
259855002,Human immunodeficiency virus antibody level (substance)
315125003,Human immunodeficiency virus antibody (substance)
1014121000000102,Human immunodeficiency virus antibody level (observable entity)
315126002,"Human immunodeficiency virus antibody/antigen, Duo (procedure)"
710311002,Human immunodeficiency virus 1 and virus 2 antibodies and Human immunodeficiency virus 1 p24 antigen combination immunoassay (procedure)
1014171000000103,Human immunodeficiency virus antibody/antigen (Duo) (observable entity)
104332002,HIV p24 antigen level (finding)
315127006,Human immunodeficiency virus p24 antigen test (procedure)
998711000000108,Human immunodeficiency virus p24 antigen level (observable entity)
104317009,Measurement of Human T-lymphotropic virus 1 antibody (procedure)
315128001,Human T-cell lymphotropic virus 1 antibody level (procedure)
1014181000000101,Human T-lymphotropic virus 1 antibody level (observable entity)
315130004,Hepatitis B surface antibody level (procedure)
1014201000000102,Hepatitis B surface antibody level (observable entity)
47758006,Hepatitis B surface antigen measurement (procedure)
315131000,Hepatitis B surface antigen level (procedure)
1014211000000100,Hepatitis B surface antigen level (observable entity)
315132007,Hepatitis B core immunoglobulin M level (procedure)
1014221000000106,Hepatitis B core immunoglobulin M level (observable entity)
315133002,Hepatitis B core antibody level (procedure)
1014231000000108,Hepatitis B core antibody level (observable entity)
79172007,Hepatitis Be antibody measurement (procedure)
315134008,Hepatitis B e antibody level (procedure)
1014241000000104,Hepatitis B e antibody level (observable entity)
315135009,Hepatitis C PCR (finding)
399117003,Polymerase chain reaction test for Hepatitis C (procedure)
1030531000000105,Hepatitis C polymerase chain reaction (observable entity)
315136005,Hepatitis C recombinant immunoblot assay (finding)
398463007,Hepatitis C recombinant immunoblot assay (procedure)
1029121000000109,Hepatitis C recombinant immunoblot assay (observable entity)
315137001,Herpes simplex polymerase chain reaction (finding)
315162001,Neisseria gonorrhoeae polymerase chain reaction (finding)
399143002,Polymerase chain reaction test for Neisseria gonorrhoeae (procedure)
399191001,Polymerase chain reaction test for Herpes simplex (procedure)
1026651000000104,Herpes simplex polymerase chain reaction (observable entity)
1026661000000101,Neisseria gonorrhoeae polymerase chain reaction (observable entity)
315138006,Herpes simplex antibody level (procedure)
1014251000000101,Herpes simplex antibody level (observable entity)
314770007,Non-accidental injury to adult (disorder)
372058001,Non-accidental injury to adult (disorder)
315201004,Treponema pallidum immunoglobulin G level (procedure)
992711000000105,Treponema pallidum immunoglobulin G level (observable entity)
315202006,Treponema pallidum immunoglobulin M level (procedure)
992721000000104,Treponema pallidum immunoglobulin M level (observable entity)
315204007,Venereal Disease Research Laboratory titer (procedure)
995221000000102,Venereal Disease Research Laboratory titre (observable entity)
315194006,Syphilis immunoglobulin G level (procedure)
1029021000000105,Syphilis immunoglobulin G level (observable entity)
235871004,[V]Hepatitis B carrier (situation)
315349008,Hepatitis B carrier (finding)
417211000000102,[V]Hepatitis B carrier (situation)
391366006,Treponema screening test (procedure)
993791000000109,Treponema screening test (observable entity)
391374007,Herpes simplex virus immunoglobulin M level (procedure)
134232003,HIV 1 nucleic acid detection (finding)
398579006,Human immunodeficiency virus-1 nucleic acid assay (procedure)
1008351000000102,Human immunodeficiency virus 1 ribonucleic acid detection assay (observable entity)
134233008,HTLV 1 nucleic acid detection (finding)
398378004,Human T cell lymphotropic virus 1 nucleic acid assay (procedure)
1008331000000109,Human T-lymphotropic virus 1 ribonucleic acid detection assay (observable entity)
134235001,Neisseria gonorrhoeae nucleic acid detection (finding)
398381009,Neisseria gonorrhoeae nucleic acid assay (procedure)
998651000000103,Neisseria gonorrhoeae nucleic acid detection assay (observable entity)
134225007,Chlamydia trachomatis nucleic acid detection (finding)
398452009,Chlamydia trachomatis nucleic acid assay (procedure)
998611000000102,Chlamydia trachomatis nucleic acid detection assay (observable entity)
58589004,Hepatitis C antigen level (finding)
134252002,Hepatitis C antigen measurement (procedure)
1001331000000102,Hepatitis C antigen level (observable entity)
46325006,Hepatitis B e antigen level (finding)
134253007,Hepatitis Be antigen measurement (procedure)
1001321000000104,Hepatitis B e antigen level (observable entity)
134230006,Hepatitis C nucleic acid detection (finding)
134254001,Chlamydophila psittaci immunoglobulin G level (procedure)
398513000,Hepatitis C nucleic acid assay (procedure)
998981000000103,Chlamydia psittaci immunoglobulin G level (observable entity)
1030511000000102,Hepatitis C nucleic acid detection assay (observable entity)
134231005,Herpes simplex nucleic acid detection (finding)
134255000,Chlamydophila psittaci immunoglobulin M level (procedure)
398443000,Herpes simplex nucleic acid assay (procedure)
998991000000101,Chlamydia psittaci immunoglobulin M level (observable entity)
1030521000000108,Herpes simplex nucleic acid detection assay (observable entity)
134256004,Chlamydia trachomatis immunoglobulin M level (procedure)
999001000000101,Chlamydia trachomatis immunoglobulin M level (observable entity)
134262009,Hepatitis C antibody level (procedure)
998771000000103,Hepatitis C antibody level (observable entity)
134263004,Human T-cell lymphotropic virus 2 antibody level (procedure)
998861000000101,Human T-lymphotropic virus 2 antibody level (observable entity)
134265006,Treponema pallidum reagin antibody level (procedure)
998731000000100,Treponema pallidum reagin antibody level (observable entity)
134268008,HTLV 2 nucleic acid detection (finding)
398614002,Human T-cell lymphotropic virus 2 nucleic acid assay (procedure)
1008311000000101,Human T-lymphotropic virus 2 ribonucleic acid detection assay (observable entity)
134289004,Chlamydia group antibody level (procedure)
998741000000109,Chlamydia group antibody level (observable entity)
390784004,Endocervical chlamydia swab (procedure)
390785003,Urethral chlamydia swab (procedure)
390786002,Antenatal screening for human immunodeficiency virus (procedure)
171121004,HIV screening test (procedure)
395052001,Human immunodeficiency virus screening (procedure)
992781000000103,Human immunodeficiency virus screening test (observable entity)
395057007,Trichomonas screening test (procedure)
992801000000102,Trichomonas screening test (observable entity)
395117007,Infertility studies (procedure)
992901000000105,Infertility studies (observable entity)
390879000,Treponema pallidum enzyme-linked immunosorbent assay negative (finding)
390880002,Treponema pallidum enzyme-linked immunosorbent assay positive (finding)
395188009,Hepatitis B nucleic acid detection (finding)
398468003,Hepatitis B nucleic acid assay (procedure)
1031571000000101,Hepatitis B nucleic acid detection assay (observable entity)
395193007,Chlamydia pneumoniae immunoglobulin A level (procedure)
1011631000000108,Chlamydia pneumoniae immunoglobulin A level (observable entity)
395194001,Chlamydophila psittaci immunoglobulin A level (procedure)
1011641000000104,Chlamydia psittaci immunoglobulin A level (observable entity)
395195000,Chlamydia trachomatis immunoglobulin A level (procedure)
1011651000000101,Chlamydia trachomatis immunoglobulin A level (observable entity)
390977004,Herpes simplex immunoglobulin M level (procedure)
395197008,Hepatitis C viral load (procedure)
992751000000109,Hepatitis C viral load (observable entity)
1005081000000102,Herpes simplex immunoglobulin M level (observable entity)
395198003,Hepatitis C virus genotype (finding)
397662006,Hepatitis C virus genotype determination (procedure)
992771000000100,Hepatitis C virus genotype (observable entity)
391144006,Human papillomavirus test consent given (finding)
391145007,Human papillomavirus test declined (finding)
391147004,Human papillomavirus test positive (finding)
391148009,Human papillomavirus test negative (finding)
401262008,Treponema pallidum particle agglutination test (procedure)
992931000000104,Treponema pallidum particle agglutination test (observable entity)
401316003,Child affected by Munchausen's by proxy (finding)
400993006,Gonococcal cervical swab (procedure)
400994000,Gonococcal swab (procedure)
401002001,Gonococcal urethral swab (procedure)
401063008,Hepatitis D nucleic acid detection (procedure)
999731000000105,Hepatitis D nucleic acid detection assay (observable entity)
397576002,Hepatitis G serology (procedure)
401064002,Hepatitis G virus measurement (procedure)
407560009,At risk of sexually transmitted infection (finding)
407707008,Chlamydia deoxyribonucleic acid detection (procedure)
1002681000000104,Chlamydia deoxyribonucleic acid detection (observable entity)
413079006,Chlamydia polymerase chain reaction positive (finding)
413080009,Chlamydia polymerase chain reaction negative (finding)
412712007,Referral to sexually transmitted infections clinic (procedure)
412718006,Chlamydia screening declined (situation)
412809002,Viral hepatitis screening test (procedure)
1024481000000104,Viral hepatitis screening test (observable entity)
104281002,Measurement of Chlamydia antibody (procedure)
408203005,Chlamydia serology (procedure)
1009781000000101,Chlamydia serology (observable entity)
408204004,Human herpes virus serology (procedure)
1009791000000104,Human herpes virus serology (observable entity)
413107006,Hepatitis C screening (procedure)
408575003,Family history: Not known - Adopted (situation)
408218006,Herpes simplex immunoglobulin G level measurement (procedure)
1013481000000106,Herpes simplex immunoglobulin G level (observable entity)
412758008,History of medical termination of pregnancy (situation)
408239004,Treponema pallidum gelatin agglutination test (procedure)
1005361000000109,Treponema pallidum gelatin agglutination test (observable entity)
122173003,Chlamydia trachomatis antigen test (procedure)
408252009,Chlamydia trachomatis antigen assay (procedure)
1005381000000100,Chlamydia trachomatis antigen test (observable entity)
412761009,Urine screen for chlamydia (procedure)
109851000000106,Referral by criminal justice system (procedure)
235872006,[V]Hepatitis C carrier (situation)
412772004,Hepatitis C carrier (finding)
122921000000109,[V]Hepatitis C carrier (situation)
414936000,On conditional probation (finding)
415262008,Referral for termination of pregnancy (procedure)
413457006,Domestic violence education (procedure)
415732003,Total treponema antibody measurement (procedure)
1018861000000106,Total Treponema antibody level (observable entity)
166401000000102,Specialised sexual health enhanced services administration (procedure)
166491000000109,Specialised sexual health enhanced service completed (finding)
416142000,At risk of emotional/psychological abuse (finding)
417427001,At risk of discriminatory abuse (finding)
416936003,At risk of physical abuse (finding)
417361000,At risk of sexual abuse (finding)
165813002,Human immunodeficiency virus test (procedure)
1020841000000100,Human immunodeficiency virus serology (observable entity)
414404002,Herpes simplex virus isolation (procedure)
